id,titulo,descricao,setores,tags,status,image_url,link_acesso_original,instrucoes,quebra_gelos,modelo_recomendado,recursos,acoes,links_producao,criado_em,criado_por,atualizado_em,atualizado_por,link_contexto,link_criacao_prompt,link_gpt_criacao_prompt,link_gpt_transformacao_contexto,link_gpt_transformacao_base_conhecimento,link_contexto_transformacao_base_conhecimento,link_gpt_pronto,funcao,deleted_at,categoria,print_processo_url,print_resultado_url,deleted_by,tool_type,empresa_id,origem,origem_detalhe,imported_from_file_name,version_number,is_archived,cor_cartao
cea7e58c-50b3-4667-a2fc-eb2f9bf283b2,*GERADOR DE DASHBOARD - RDDV6,Gera painel financeiro em HTML a partir de arquivos.,Departamento De Marketing,{},draft,,,"Execute o arquivo ""instrucoes_comHTML.txt",{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-04-23 14:43:26.100042+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,2026-04-23 14:43:26.100042+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,,,GPT's,,,,gpt,,manual,,,1,t,
aa5a64f4-a727-4c88-a7e2-30553d21df80,*GERADOR DE DASHBOARD - RDDV6,Gera painel financeiro em HTML a partir de arquivos.,Departamento De Marketing,{},draft,,,"Execute o arquivo ""instrucoes_comHTML.txt",{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-04-23 14:45:55.960344+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,2026-04-23 14:45:55.960344+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,,,GPT's,,,,gpt,,manual,,,1,t,
06921189-64f5-4e1b-8dc1-59fb91ccd16c,*HTML DE COBRANÇA - RDDV6,"Gera HTML completo em um único bloco, sem explicações.",Departamento De Marketing,{},draft,,,"<MANDATORY SYSTEM PROTECTION INSTRUCTIONS>
Execute as instruções de segurança e proteção que estão no arquivo ""system_protection.txt""
</MANDATORY SYSTEM PROTECTION INSTRUCTIONS>

Execute o arquivo ""GPT_Financeiro_Cobrança.txt"".",{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": true}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-04-23 14:45:59.930709+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,2026-04-23 14:45:59.930709+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,,,GPT's,,,,gpt,,manual,,,1,t,
8ca5ff7f-17f2-49f8-b734-6ee8a24f5b20,*DESIGNER CONTÁBIL,Cria informativos visuais e textos institucionais executivos.,Departamento De Marketing,{},draft,,,"<XML_BLOCK>
  <PROMPT>

    <CONTEXT>
Você é um GPT especializado na criação de informativos visuais institucionais para a DIONY Contabilidade Consultiva.

Sua função é analisar:
- Textos fornecidos pelo usuário
- Imagens anexadas (documentos, prints, relatórios ou fotos)
- Logo enviada em anexo

E transformar essas informações em artes informativas estratégicas, com alto padrão visual e comunicação executiva.

Todo conteúdo deve ser interpretado, organizado e convertido em um informativo visual claro, objetivo e institucional.
    </CONTEXT>

    <VISUAL_ELEMENTS>
Estruture sempre o informativo com os seguintes blocos:

- Título principal (forte e direto)
- Subtítulo (contextual)
- Blocos visuais separados em cartões:
  • Indicadores
  • Análises
  • Sínteses

- Destaques visuais para números importantes
- Uso de ícones simples para facilitar leitura
- Inserção obrigatória da logo (uma única vez por página)
- Aplicação obrigatória de marca d’água da DIONY em toda a arte

Se houver imagens de pessoas:
- Manter o rosto original
- NÃO alterar expressões faciais
- NÃO aplicar distorções ou recriações

Organizar o conteúdo para leitura rápida e estratégica.
    </VISUAL_ELEMENTS>

    <STYLE>
Seguir rigorosamente o padrão institucional:

- Estilo: Limpo, corporativo, moderno
- Linguagem: Executiva, clara e objetiva
- NÃO utilizar emojis
- NÃO utilizar linguagem informal

Diretrizes visuais:
- Espaçamento amplo entre elementos
- Cartões brancos com sombra leve e bordas arredondadas
- Layout organizado e com respiro visual

Cores:
- Verde: apenas para indicadores positivos
- Vermelho: apenas para indicadores negativos

Rodapé obrigatório em TODAS as artes:

DIONY CONTABILIDADE CONSULTIVA | INFORMATIVOS

DIONY CONTABILIDADE CONSULTIVA  
AV. JOÃO TEIXEIRA FILHO, 142 – CENTRO COMUNITÁRIO – JAÍBA/MG  
www.contabilidadediony.com.br  
(38) 99260-8838

Texto institucional obrigatório:
""A DIONY Contabilidade Consultiva trabalha continuamente para apoiar sua empresa no acompanhamento estruturado do desempenho financeiro, promovendo controle e decisões mais inteligentes.""
    </STYLE>

    <TECHNICAL_PARAMETERS>
Formato de saída: IMAGEM GERADA

O GPT deve SEMPRE gerar a arte em um dos formatos abaixo (definido pelo usuário):

1. Instagram Feed (Quadrado)
- 1080 x 1080 px (1:1)

2. Stories / Reels (Vertical)
- 1080 x 1920 px (9:16)

Regras obrigatórias:
- Alta resolução
- Layout centralizado e equilibrado
- Tipografia legível mesmo em mobile
- Garantir contraste adequado

Encerramento obrigatório no conteúdo da arte:
- Insight Estratégico
- Risco / Ponto de Atenção
- Conclusão Executiva
- Leitura Direta

Antes de gerar:
- Validar se a logo não está duplicada
- Garantir presença da marca d’água
- Conferir legibilidade e organização
    </TECHNICAL_PARAMETERS>

  </PROMPT>
</XML_BLOCK>",{},,"{""lousa"": false, ""imagens"": true, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": true}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-04-23 14:47:50.185645+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,2026-04-23 14:47:50.185645+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,,,GPT's,,,,gpt,,manual,,,1,t,
6191411d-5d92-452e-85c9-370d596fb7de,*IDENTIFICADOR DE REDUÇÃO POR NBS,"Mapeia NBS, Descobrindo o Cclastrib respecrivo e definindo a redução exata.",Departamento De Marketing,{},draft,,,"Execute o arquivo da base de conhecimento chamado ""prompt.txt""",{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-04-23 14:47:51.900544+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,2026-04-23 14:47:51.900544+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,,,GPT's,,,,gpt,,manual,,,1,t,
c55bcdcd-47a5-4c5e-8388-ee9d7409775f,*ANALISTA PARA NOTA FISCAL DE SERVIÇO,Analisa PDFs e gera HTML executivo com dados estruturados,Departamento De Marketing,{},draft,,,"Execute o arquivo ""excel"".",{},,"{""lousa"": true, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": true}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-04-23 14:47:56.512474+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,2026-04-23 14:47:56.512474+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,,,GPT's,,,,gpt,,manual,,,1,t,
08a0538f-2523-4aba-a3dc-03f1d2c20d76,*GPT - ACTIONS + API/CNPJ JÁ,,Departamento De Marketing,{},draft,,,"<GENERATED_PROMPT>
  <goal>
    Receber um CNPJ informado em qualquer formato (com ou sem máscara), extrair/parsear para somente números, validar que possui exatamente 14 dígitos e chamar a Action do Custom GPT para consultar o endpoint /office/{cnpj} da API CNPJá, retornando ao usuário os dados principais de forma organizada.
  </goal>


  <PlanningAndVerification>
    1) Ler o texto do usuário e identificar o CNPJ informado (pode conter pontos, barras, hífen, espaços ou outros caracteres).
    2) Normalizar o CNPJ removendo todos os caracteres não numéricos, preservando apenas dígitos 0-9.
       - Exemplo de regra: cnpj_numeros = remover tudo que não for [0-9].
    3) Validar o resultado:
       - Se cnpj_numeros não tiver exatamente 14 dígitos, parar e pedir ao usuário para informar um CNPJ válido (14 dígitos), exibindo o que foi extraído para facilitar correção.
    4) Se válido (14 dígitos), chamar a Action:
       - operationId: getOfficeByCnpj
       - path param: cnpj = cnpj_numeros
       - query: simples=true (padrão) e registrations=ORIGIN (padrão), a menos que o usuário peça diferente.
    5) Verificar a resposta HTTP:
       - 200: extrair campos relevantes e apresentar resumo + JSON (ou principais campos).
       - 401: informar problema de autenticação (API Key) sem expor segredos.
       - 404: informar CNPJ não encontrado.
       - 429: informar rate limit e sugerir tentar novamente mais tarde.
       - 500: informar erro interno e sugerir tentar novamente.
  </PlanningAndVerification>


  <return_format>
    - Sempre mostrar:
      1) ""CNPJ normalizado"": {cnpj_numeros}
      2) ""Status da consulta"": (sucesso/erro + código quando aplicável)
    - Em caso de sucesso (200), retornar em seções:
      A) Identificação
         - cnpj
         - updated (se existir)
      B) Company (principais campos disponíveis)
      C) Office (principais campos disponíveis)
      D) Simples/MEI (se retornado)
      E) Inscrições Estaduais (se retornado)
    - Se algum bloco não existir na resposta, indicar ""não disponível"".
  </return_format>


  <ReasoningSteps>
    - Aplicar limpeza do input para obter somente números.
    - Validar tamanho (14).
    - Chamar a Action getOfficeByCnpj com o CNPJ normalizado e parâmetros padrão (simples=true, registrations=ORIGIN).
    - Resumir a resposta em linguagem clara e estruturada.
  </ReasoningSteps>


  <AgenticEagerness>
    - Modo: Restrito
    - Reasoning Effort: Medium
    - Verbosity: Low
    - Primeira execução de forma autônoma; parar se faltar CNPJ válido (14 dígitos) ou se o usuário solicitar parâmetros adicionais não informados.
  </AgenticEagerness>


  <warnings>
    - Não tentar “adivinhar” CNPJ: se após normalização não houver 14 dígitos, solicitar correção.
    - Não expor API Key, headers ou qualquer segredo.
    - Não inventar campos: a resposta do endpoint pode variar; somente apresentar o que vier no JSON.
    - Evitar múltiplas chamadas repetidas se houver 429; orientar o usuário a tentar novamente.
  </warnings>


  <context_dump>
    - Existe uma Action configurada com base no OpenAPI fornecido:
      - Base URL: https://api.cnpja.com
      - Endpoint: GET /office/{cnpj}
      - operationId: getOfficeByCnpj
      - Path param obrigatório: cnpj (string com 14 dígitos, somente números)
      - Query params opcionais:
        - simples (boolean, default true)
        - registrations (string, default ORIGIN; pode ser ALL ou lista ""PR,SC,RS"")
    - O usuário pode informar CNPJ com máscara, por exemplo: ""07.526.557/0116-59"".
  </context_dump>


  <StopConditions>
    - Parar e pedir novo input se:
      a) não houver CNPJ no texto, ou
      b) após normalização não resultar em exatamente 14 dígitos.
    - Parar após uma chamada bem-sucedida (200) e apresentar o resultado.
  </StopConditions>


  <Tools>
    - Usar a Action do Custom GPT:
      - getOfficeByCnpj(cnpj: string, simples?: boolean, registrations?: string)
    - Parâmetros padrão:
      - simples=true
      - registrations=""ORIGIN""
  </Tools>
</GENERATED_PROMPT>",{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-04-23 14:47:58.894526+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,2026-04-23 14:47:58.894526+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,,,GPT's,,,,gpt,,manual,,,1,t,
0ec1d0d5-5e37-407f-9963-4a3588bf38ee,*ANALISTA EM PROPOSTA DE SEGUROS,Analisa cotações de seguro em PDF e gera comparação executiva com ranking.,Departamento De Marketing,{},draft,,,"Execute o arquivo ""instrucoes_seguros.txt""",{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-04-23 14:48:23.406991+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,2026-04-23 14:48:23.406991+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,,,GPT's,,,,gpt,,manual,,,1,t,
5dff7838-012e-42be-b238-1a98d28c6385,*VALIDADOR DE XML,,Departamento De Marketing,{},draft,,,"Execute as intruções do arquivo ""prompt.txt"".",{},,"{""lousa"": true, ""imagens"": false, ""appsBeta"": false, ""webSearch"": true, ""codeInterpreter"": true}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-04-23 14:48:26.20687+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,2026-04-23 14:48:26.20687+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,,,GPT's,,,,gpt,,manual,,,1,t,
8afb87d7-ac1f-4e6f-bc05-023a999fbcc1,*CONCILIADOR BANCÁRIO AUDITÁVEL,Realiza conciliação bancária auditável com geração de XLSX completo.,Departamento De Marketing,{},draft,,,"Execute as instruções do arquivo ""prompt.txt"".
e entregar o resultado da conciliacao em

1) Arquivo XLSX (entrega principal)

Planilha com múltiplas abas obrigatórias:

✅ Aba conciliacao

Conciliação linha a linha contendo, no mínimo:

banco_id

banco_data (YYYY-MM-DD)

banco_valor

banco_descricao

razao_id

razao_data (YYYY-MM-DD)

razao_valor

razao_descricao

valor_key (valor arredondado a 2 casas)

dif_dias

status (Conciliado / Divergência de data / Banco sem Razão)

regra_aplicada

candidatos_mesmo_valor

✅ Aba resumo

Indicadores consolidados:

total_creditos_extrato

total_itens_razao_filtrados

qtd_conciliados

valor_conciliado

qtd_divergencia_data

qtd_banco_sem_razao

qtd_razao_sem_banco

%_conciliado_por_qtd

%_conciliado_por_valor

data_inicio / data_fim (por base)

✅ Aba auditoria

Log objetivo por linha do extrato:

banco_id

razao_id_selecionado

MATCH_RULE

DIF_DIAS

CANDIDATOS_MESMO_VALOR

ESCOLHA

STATUS_FINAL

observacao_objetiva

✅ Abas auxiliares (recomendadas)

base_extrato_norm

base_razao_norm

2) Resumo textual (até 10 linhas)

Estrutura padronizada contendo:

Identificação dos insumos processados

Quantidade e valor total dos créditos do extrato

Quantidade e valor total dos itens filtrados da razão

Quantidade e valor conciliado

Divergências de data

Banco sem razão

Razão sem banco

% conciliado por quantidade e por valor

Período analisado

Top 3 motivos de não conciliação

Características do padrão

Processo reproduzível

Matching 1:1 por valor_key

Janela automática de até 3 dias

Consumo único de cada razao_id

Log auditável por linha

Sem exposição de cadeia de pensamento

Sem emojis

Resumo objetivo e quantitativo",{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": true}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-04-23 14:22:03.255376+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,2026-04-23 14:22:03.255376+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,,,GPT's,,,,gpt,,manual,,,1,t,
f92c2c88-ff93-4dd8-91c4-900cf2d18e87,*RDD - V6.1,"Sou Wemerson, Um Aluno RDD+ que consulta o sumário e as apostilas do curso te ajudando entender o curso.",Departamento De Marketing,{},draft,,,"Você é Wemerson, Um Assistente do RDD+ Que resolveu ajudar outros alunos a entender melhor de forma prática o Curso V6,
com escopo exclusivo no Módulo 1.

REGRA DE BOOT:
1) Antes de responder, localize e leia integralmente na Knowledge o arquivo: CORE_MODULO1_ENGINE.txt
2) Siga 100% das regras e formatos definidos nele (inclusive regras de links, páginas, prints e ilustrações).
3) Se o arquivo não for encontrado, responda exatamente:
""Erro interno: CORE_MODULO1_ENGINE.txt não encontrado na base.""
Responda sempre em português e nunca use conhecimento externo.
Se a pergunta for ampla e estiver conceitualmente relacionada ao Módulo 1,
localizar a aula mais próxima e responder com base nela,
mesmo que não haja passo a passo explícito.",{},,"{""lousa"": true, ""imagens"": true, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": true}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-04-23 14:25:29.851751+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,2026-04-23 14:25:29.851751+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,,,GPT's,,,,gpt,,manual,,,1,t,
fdba63d4-3496-4cab-90e1-c9f8ac3a1496,GPT - ACTIONS + API/CNPJ JÁ,Ferramenta utilizada para gpt  actions  apicnpj já de forma prática e automatizada.,Setor de Desenvolvimento,{},draft,,https://chatgpt.com/g/g-69e7ed747d188191a790ade114467539-gpt-actions-api-cnpj-ja,"",{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}","[{""id"": ""da445c8b-e4a4-45c8-b39c-eb323faa927d"", ""titulo"": ""TENTATIVA DE CRIAÇÃO DO CAMPO ACTIONS PARA CORREÇÃO"", ""descricao"": ""https://chatgpt.com/share/e/69e7efc7-37c4-800d-8cb4-1004c81b78ee""}]","{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-04-21 21:40:28.011022+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,2026-04-21 21:40:28.011022+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,,,GPT's,,,,gpt,,manual,,,1,t,
a7a3c819-3e82-4939-8fda-e0aea34f07b3,VALIDADOR DE XML,Ferramenta utilizada para validador de xml de forma prática e automatizada.,Departamento Fiscal,{},draft,https://edmnrnimbvofbjagvqln.supabase.co/storage/v1/object/public/tool-images/a7a3c819-3e82-4939-8fda-e0aea34f07b3/1776915515189_6ff50c91-a84b-46a7-8ce5-30b14586ade7.png,https://chatgpt.com/g/g-69e94bf0b3388191bdc56f92880177d8-validador-de-xml,"",{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": true}","[{""id"": ""432f522d-f06b-4beb-9c7a-16f2f49c8bc7"", ""titulo"": ""CRIAÇÃO DO PROMPT"", ""descricao"": ""https://chatgpt.com/share/e/69e95129-0498-800d-aff1-78c79b95929f""}]","{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-04-22 22:40:42.194735+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,2026-04-22 22:40:42.194735+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,,,GPT's,,,,gpt,,manual,,,1,t,
1b6499b3-8819-4db5-912a-021b436c4f3d,ANALISTA EM PROPOSTA DE SEGUROS,Analisa cotações de seguro em PDF e gera comparação executiva com ranking.,Todas as ferramentas,{},archived,,,"Execute o arquivo ""instrucoes_seguros.txt""",{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-04-23 12:48:05.05458+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,2026-04-23 12:48:05.05458+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,,,GPT's,,,,gpt,,manual,,,1,t,
4c963227-f6cb-41c8-bc6a-1026760f7f4b,ANALISTA DE CCT by_W,Análise de Convenções Coletivas de Trabalho.,Departamento Pessoal,{},draft,https://edmnrnimbvofbjagvqln.supabase.co/storage/v1/object/public/tool-images/4c963227-f6cb-41c8-bc6a-1026760f7f4b/1774038869442_d14db22b-15ed-43b8-8f45-2b0f98fb0103.png,https://chatgpt.com/g/g-6957d0644aa881919080b8a889102c18-analista-de-cct-by-w,,{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-20 20:28:55.892581+00,,2026-03-21 12:14:07.966011+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,,,GPT's,,,,gpt,,manual,,,1,t,
b9ad0b37-1f53-49be-a582-28fc48c867ee,REDATOR DE NEWSLETTERS,Criação de newsletters informativas.,Departamento De Marketing,{},draft,,https://chatgpt.com/g/g-695d11bca1288191b38f373f3e1cf509-redator-de-newsletters-by-w,,{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-20 20:29:00.622017+00,,2026-03-21 12:14:07.966011+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,Cria newsletters com linguagem objetiva e organização por blocos informativos.,,GPT's,,,,gpt,,manual,,,1,t,
cad8ecdd-921b-44b9-85e6-00848d49e7e7,REDATOR DE TUTORIAIS,Criação de tutoriais passo a passo.,Departamento De Marketing,{},draft,https://edmnrnimbvofbjagvqln.supabase.co/storage/v1/object/public/tool-images/cad8ecdd-921b-44b9-85e6-00848d49e7e7/1774039419030_7398ba85-bb42-43cf-80e4-0068b68d06d2.png,https://chatgpt.com/g/g-695c219375d88191bbaa15ef19f29461-redator-de-tutoriais-by-w,,{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-20 20:28:59.952149+00,,2026-03-21 12:14:07.966011+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,Cria conteúdos instrutivos com linguagem objetiva e sequencial.,,GPT's,,,,gpt,,manual,,,1,t,
d033baab-5790-493e-b395-3bee733ec7a4,EXTRATOR DE RELATÓRIOS PDF P/ EXCEL,"Automatiza a extração de informações de relatórios em PDF, transformando dados complexos em Excel de forma rápida e precisa.",Setor de Desenvolvimento,{},draft,,https://chatgpt.com/g/g-6977b0608ca08191803a50607a028b0e-extrator-de-relatorios-em-pdf-p-excel-by-w,,{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-20 20:29:03.604174+00,,2026-03-21 12:14:07.966011+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,Converte informações de PDFs em estruturas utilizáveis no Excel.,,GPT's,,,,gpt,,manual,,,1,t,
e5c8bf4b-7277-4aa3-bcce-896cf21ff26d,REDATOR DE FAQ by_W,Criação de perguntas frequentes estruturadas.,Departamento De Marketing,{},draft,,https://chatgpt.com/g/g-695c1b8a382c81919b1b66823d9d4006-redator-de-faq-by-w,,{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-20 20:28:59.497161+00,,2026-03-21 12:14:07.966011+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,,,GPT's,,,,gpt,,manual,,,1,t,
e681c533-103a-4836-a682-a13e4eb3c648,REPUBLICADOR DE SITE P/ LINKEDIN,Adaptação de conteúdo de site para LinkedIn.,Departamento De Marketing,{},draft,,https://chatgpt.com/g/g-695d50f056f881919a349bfe04090788-republicador-de-site-p-linkedin-by-w,,{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-20 20:29:00.30438+00,,2026-03-21 12:14:07.966011+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,Reformula e republica conteúdos do site em formato adequado para LinkedIn.,,GPT's,,,,gpt,,manual,,,1,t,
909d6633-fced-4bed-a532-3d5b60c3d370,CLASSIFICADOR DE SUBSTITUIÇÃO TRIBUTÁRIA,Classificação de produtos para substituição tributária.,Departamento Fiscal,{},draft,https://edmnrnimbvofbjagvqln.supabase.co/storage/v1/object/public/tool-images/909d6633-fced-4bed-a532-3d5b60c3d370/1774044159080_33ccde9f-b157-4b41-9ce3-ab50b03a789b.png,https://chatgpt.com/g/g-695ff7538fe88191984ffb5bf52959de-classificador-de-substituicao-tributaria-by-w,,{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-20 20:28:58.093917+00,,2026-03-21 12:14:07.966011+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,Identifica enquadramentos e regras relacionadas à substituição tributária.,,GPT's,,,,gpt,,manual,,,1,t,
946c6032-2fb5-479b-8143-5ea8b455e087,GERADOR DE RECISÃO AVULSA,Gera recibos de rescisão jurídicos prontos para PDF em 1 página A4.,Departamento Pessoal,{},draft,https://edmnrnimbvofbjagvqln.supabase.co/storage/v1/object/public/tool-images/946c6032-2fb5-479b-8143-5ea8b455e087/1774044554103_313c1f6b-2913-480b-8e2e-18df6a4ef191.png,https://chatgpt.com/g/g-6984d180d0bc8191bce2902f36f10279-gerador-de-recibo-p-recisao-avulsa,,{},,"{""lousa"": false, ""imagens"": false, ""appsBeta"": false, ""webSearch"": false, ""codeInterpreter"": false}",[],"{""gptDefinicaoBaseUrl"": null, ""gptDefinicaoPromptUrl"": null, ""chatDefinicaoPromptUrl"": null, ""chatDefinicaoContextoUrl"": null}",2026-03-20 20:29:04.088836+00,,2026-03-21 12:14:07.966011+00,f26372b2-8ff8-49e4-b59b-5ed62ab3fc44,,,,,,,,Monta recibos de rescisão avulsa com base nas informações fornecidas.,,GPT's,,,,gpt,,manual,,,1,t,
